START,n_0,C_min,Npred_0,CpredAlign,Lambda_min,Jitter,JitterRatio,Status
5,5,2.590290,5,1.114773,8.431190e-01,4.091470,3.606325e-01,EXPECTED
6,6,3.210402,6,0.417230,2.040514e+00,5.058624,5.521604e-01,EXPECTED
8,8,2.162039,8,0.652599,1.197844e+00,3.724143,4.053120e-01,EXPECTED
9,9,3.862237,9,2.105498,6.066945e-01,3.964664,4.430991e-01,EXPECTED
10,10,2.120759,10,0.634184,1.207190e+00,4.430333,3.355448e-01,EXPECTED
12,12,5.292652,12,1.948514,9.992524e-01,4.132250,8.092778e-01,EXPECTED
13,13,1.644741,13,1.639885,2.956808e-03,3.549319,1.368150e-03,EXPECTED
14,14,3.095388,14,1.060275,1.071385e+00,3.554351,5.725695e-01,EXPECTED
5PR2,67,1.928666,64,0.176842,2.389327e+00,2.840506,6.167296e-01,EXPECTED
5PR5/2,79,1.735643,79,0.602151,1.058625e+00,2.547444,4.449527e-01,EXPECTED
5PR3,103,1.930851,97,0.608515,1.154695e+00,2.390379,5.531909e-01,EXPECTED
7PR/2,116,2.237289,109,0.621164,1.281425e+00,2.349544,6.878462e-01,EXPECTED
5PR4,124,2.151399,128,0.787632,1.004843e+00,2.236021,6.099080e-01,EXPECTED
5PR9/2,142,1.964818,139,0.821571,8.719365e-01,2.144145,5.331948e-01,EXPECTED
5PR5,163,1.789399,157,0.900416,6.867782e-01,2.062663,4.309880e-01,EXPECTED
5PR11/2,166,2.118845,167,1.023919,7.272337e-01,1.981922,5.524567e-01,EXPECTED
5PR6,181,1.668171,191,1.040550,4.719784e-01,1.915677,3.276236e-01,EXPECTED
5PR13/2,199,1.565312,199,1.102947,3.500995e-01,1.866160,2.477628e-01,EXPECTED
7PR,214,2.088662,211,1.160860,5.873626e-01,1.854491,5.003001e-01,EXPECTED
5PR15/2,229,1.987282,239,1.134719,5.603828e-01,1.813332,4.701638e-01,EXPECTED
5PR8,241,2.197845,241,1.253151,5.618162e-01,1.784598,5.293596e-01,EXPECTED
5PR17/2,256,2.375459,256,1.198017,6.845230e-01,1.756695,6.702598e-01,EXPECTED
5PR9,277,2.000289,281,1.254294,4.667188e-01,1.720843,4.335056e-01,EXPECTED
5PR19/2,298,2.369115,293,1.422107,5.103769e-01,1.689565,5.605040e-01,EXPECTED
5PR10,313,1.834381,311,1.303283,3.418206e-01,1.671063,3.178205e-01,EXPECTED
7PR3/2,316,1.821502,317,1.287660,3.468348e-01,1.654280,3.227035e-01,EXPECTED
5PR11,334,2.192816,331,1.340842,4.918888e-01,1.648052,5.169582e-01,EXPECTED
5PR23/2,346,2.136303,349,1.300290,4.964894e-01,1.629509,5.130460e-01,EXPECTED
5PR12,361,2.491896,373,1.342732,6.183375e-01,1.611436,7.131304e-01,EXPECTED
5PR25/2,389,2.364384,383,1.333755,5.725193e-01,1.599856,6.442011e-01,EXPECTED
5PR13,404,2.490536,401,1.366908,5.999467e-01,1.583929,7.093929e-01,EXPECTED
5PR27/2,419,2.617346,409,1.791292,3.792237e-01,1.575177,5.244198e-01,EXPECTED
7PR2,433,2.371783,421,1.384709,5.381520e-01,1.570375,6.285594e-01,EXPECTED
5PR29/2,439,2.172389,439,1.378965,4.544943e-01,1.562859,5.076747e-01,EXPECTED
5PR15,451,2.484088,461,1.378491,5.889162e-01,1.550174,7.132083e-01,EXPECTED
5PR31/2,466,2.603518,467,1.419038,6.068844e-01,1.546852,7.657358e-01,EXPECTED
5PR16,491,2.170204,491,1.423296,4.218459e-01,1.536249,4.861894e-01,EXPECTED
5PR33/2,496,2.158537,503,1.912928,1.207956e-01,1.532230,1.602951e-01,EXPECTED
5PR17,514,2.425229,512,1.424986,5.317640e-01,1.523179,6.566812e-01,EXPECTED
7PR5/2,526,2.224923,526,1.444320,4.320837e-01,1.518973,5.139018e-01,EXPECTED
5PR18,548,2.471090,541,1.445194,5.364158e-01,1.516914,6.763047e-01,EXPECTED
5PR37/2,556,2.138928,569,1.424067,4.067879e-01,1.512430,4.726572e-01,EXPECTED
5PR19,571,2.250802,571,1.422603,4.587983e-01,1.507571,5.493599e-01,EXPECTED
5PR39/2,593,2.479793,587,1.696391,3.796720e-01,1.503799,5.209486e-01,EXPECTED
5PR20,601,2.459414,601,1.760699,3.342122e-01,1.501205,4.654361e-01,EXPECTED
5PR41/2,619,2.264139,619,1.565538,3.689650e-01,1.497652,4.664642e-01,EXPECTED
7PR3,631,2.515024,631,1.459179,5.444084e-01,1.495964,7.057957e-01,EXPECTED
5PR43/2,653,2.451200,647,1.631877,4.068468e-01,1.495013,5.480374e-01,EXPECTED
5PR22,661,2.293985,661,1.494399,4.285664e-01,1.492861,5.356065e-01,EXPECTED
5PR45/2,677,2.655002,677,1.706709,4.418785e-01,1.492579,6.353386e-01,EXPECTED
5PR23,694,2.475723,701,1.662897,3.979712e-01,1.489396,5.457420e-01,EXPECTED
5PR47/2,706,1.932420,709,1.521643,2.389824e-01,1.488940,2.758855e-01,EXPECTED
5PR24,724,2.401837,733,1.706711,3.416657e-01,1.488032,4.671445e-01,EXPECTED
7PR7/2,736,2.497206,739,1.654401,4.117335e-01,1.487946,5.664218e-01,EXPECTED
5PR25,757,2.448382,751,1.465990,5.128966e-01,1.487754,6.603188e-01,EXPECTED
5PR51/2,772,2.412496,769,1.442764,5.141012e-01,1.487327,6.519965e-01,EXPECTED
5PR26,787,2.261955,787,1.422313,4.639451e-01,1.487653,5.644072e-01,EXPECTED
5PR53/2,802,2.347371,797,1.577296,3.975840e-01,1.487694,5.176300e-01,EXPECTED
5PR27,811,2.444106,811,1.427870,5.374956e-01,1.488534,6.827093e-01,EXPECTED
5PR55/2,829,2.750946,829,1.716827,4.714670e-01,1.488687,6.946517e-01,EXPECTED
7PR4,841,2.494510,853,1.423982,5.606351e-01,1.489193,7.188645e-01,EXPECTED
5PR57/2,859,2.120215,863,1.590711,2.873364e-01,1.489867,3.554035e-01,EXPECTED
5PR29,877,2.529782,881,1.417264,5.794049e-01,1.491453,7.459290e-01,EXPECTED
5PR59/2,892,2.389002,887,1.425349,5.164590e-01,1.492047,6.458597e-01,EXPECTED
5PR30,907,2.469201,911,1.426952,5.483539e-01,1.494041,6.976040e-01,EXPECTED
5PR61/2,916,2.557395,919,1.486414,5.426227e-01,1.495696,7.160419e-01,EXPECTED
5PR31,944,2.604008,941,1.413797,6.107728e-01,1.497155,7.949818e-01,EXPECTED
7PR9/2,958,2.578016,953,1.519869,5.283960e-01,1.498132,7.063109e-01,EXPECTED
5PR32,971,2.653928,971,1.546765,5.398752e-01,1.499641,7.382854e-01,EXPECTED
5PR65/2,982,2.428988,977,1.454203,5.130167e-01,1.502104,6.489464e-01,EXPECTED
5PR33,997,2.403811,991,1.401007,5.398641e-01,1.504311,6.666201e-01,EXPECTED
5PR67/2,1009,2.382122,1009,1.721027,3.250705e-01,1.506861,4.387233e-01,EXPECTED
5PR34,1024,2.159339,1024,1.400986,4.326259e-01,1.508996,5.025547e-01,EXPECTED
5PR69/2,1039,2.526535,1039,1.493180,5.259407e-01,1.511498,6.836628e-01,EXPECTED
7PR5,1063,2.578666,1051,1.404058,6.079056e-01,1.513825,7.759206e-01,EXPECTED
5PR71/2,1069,2.567684,1069,1.723337,3.987418e-01,1.515593,5.571067e-01,EXPECTED
5PR36,1087,2.443828,1091,1.425571,5.389932e-01,1.517480,6.710184e-01,EXPECTED
5PR73/2,1109,2.406940,1097,1.406680,5.371239e-01,1.519851,6.581303e-01,EXPECTED
5PR37,1114,2.490995,1123,1.396843,5.784675e-01,1.523556,7.181567e-01,EXPECTED
5PR75/2,1126,2.196286,1129,1.468105,4.027953e-01,1.527250,4.767923e-01,EXPECTED
5PR38,1142,2.537361,1151,1.371929,6.149068e-01,1.530097,7.616720e-01,EXPECTED
11PR/2,1213,2.425805,1249,1.383566,5.614992e-01,1.534219,6.793287e-01,EXPECTED
7PR6,1336,2.178634,1361,1.359046,4.719151e-01,1.553789,5.274770e-01,EXPECTED
7PR13/2,1468,2.256079,1451,1.423207,4.607156e-01,1.481513,5.621766e-01,EXPECTED
7PR7,1546,2.243897,1559,1.493898,4.068253e-01,1.405342,5.336772e-01,EXPECTED
7PR15/2,1609,2.388505,1663,1.554526,4.294970e-01,1.354738,6.156017e-01,EXPECTED
7PR8,1753,2.371121,1783,1.623056,3.790520e-01,1.295541,5.774151e-01,EXPECTED
7PR17/2,1816,2.501503,1801,1.638363,4.231942e-01,1.255172,6.876667e-01,EXPECTED
7PR9,1951,2.491569,1931,1.697095,3.839947e-01,1.197974,6.631813e-01,EXPECTED
7PR19/2,2029,2.361029,2048,1.712592,3.210895e-01,1.177652,5.506185e-01,EXPECTED
7PR10,2147,2.432338,2179,1.772342,3.165511e-01,1.125229,5.865437e-01,EXPECTED
7PR21/2,2287,2.426640,2293,1.779585,3.101274e-01,1.107659,5.841644e-01,EXPECTED
11PR,2344,2.486771,2311,1.825103,3.093487e-01,1.063171,6.223533e-01,EXPECTED
7PR23/2,2446,2.459575,2437,1.839593,2.904442e-01,1.046120,5.926490e-01,EXPECTED
7PR12,2539,2.390593,2609,1.885046,2.375892e-01,1.018278,4.964725e-01,EXPECTED
7PR25/2,2719,2.364339,2711,1.892372,2.226674e-01,0.995061,4.743096e-01,EXPECTED
7PR13,2734,2.260108,2731,1.918611,1.638111e-01,0.970814,3.517636e-01,EXPECTED
7PR27/2,2866,2.498550,2857,1.937681,2.542187e-01,0.946450,5.926029e-01,EXPECTED
7PR14,2974,2.384523,3037,1.959667,1.962245e-01,0.929148,4.572533e-01,EXPECTED
7PR29/2,3076,2.409724,3109,1.976674,1.980966e-01,0.907349,4.772695e-01,EXPECTED
7PR15,3169,2.398188,3253,1.998199,1.824672e-01,0.888700,4.500833e-01,EXPECTED
7PR31/2,3316,2.559556,3359,2.012749,2.403324e-01,0.869479,6.288904e-01,EXPECTED
7PR16,3463,2.515341,3463,2.037274,2.107957e-01,0.846645,5.646605e-01,EXPECTED
11PR3/2,3559,2.463021,3529,2.040656,1.881173e-01,0.838821,5.035222e-01,EXPECTED
7PR17,3646,2.455534,3673,2.048774,1.811027e-01,0.830106,4.900097e-01,EXPECTED
7PR35/2,3754,2.438505,3739,2.077453,1.602425e-01,0.815597,4.426843e-01,EXPECTED
7PR18,3856,2.461009,3881,2.083918,1.663217e-01,0.800454,4.710964e-01,EXPECTED
7PR37/2,3931,2.460542,3947,2.093620,1.614870e-01,0.789759,4.646000e-01,EXPECTED
7PR19,4021,2.312876,4093,2.096698,9.812805e-02,0.778455,2.777013e-01,EXPECTED
7PR39/2,4162,2.490765,4096,2.113249,1.643633e-01,0.766582,4.924666e-01,EXPECTED
7PR20,4276,2.439237,4297,2.122584,1.390511e-01,0.754056,4.199330e-01,EXPECTED
7PR41/2,4376,2.593592,4409,2.152756,1.862949e-01,0.736920,5.982142e-01,EXPECTED
7PR21,4423,2.571975,4513,2.139014,1.843291e-01,0.733579,5.902036e-01,EXPECTED
7PR43/2,4612,2.584675,4583,2.147429,1.853285e-01,0.726609,6.017624e-01,EXPECTED
11PR2,4702,2.515295,4723,2.155390,1.544184e-01,0.715930,5.027098e-01,EXPECTED
7PR45/2,4801,2.322255,4789,2.173323,6.628136e-02,0.702905,2.118807e-01,EXPECTED
7PR23,4933,2.423397,4933,2.173290,1.089281e-01,0.698455,3.580861e-01,EXPECTED
7PR47/2,4987,2.610945,4999,2.183395,1.788312e-01,0.690549,6.191451e-01,EXPECTED
7PR24,5081,2.631925,5119,2.189853,1.838811e-01,0.680673,6.494631e-01,EXPECTED
7PR49/2,5242,2.568675,5209,2.195920,1.567891e-01,0.674904,5.523082e-01,EXPECTED
7PR25,5272,2.500832,5351,2.211813,1.228109e-01,0.667079,4.332605e-01,EXPECTED
7PR51/2,5416,2.532320,5419,2.213868,1.343947e-01,0.658781,4.833958e-01,EXPECTED
7PR26,5557,2.563894,5563,2.219977,1.440304e-01,0.650930,5.283471e-01,EXPECTED
7PR53/2,5578,2.556758,5669,2.225691,1.386726e-01,0.641731,5.158968e-01,EXPECTED
7PR27,5728,2.557604,5749,2.231236,1.365152e-01,0.637787,5.117194e-01,EXPECTED
11PR5/2,5836,2.546932,5839,2.241037,1.279508e-01,0.631167,4.846499e-01,EXPECTED
7PR28,5923,2.517829,5981,2.253581,1.108765e-01,0.622303,4.246292e-01,EXPECTED
7PR57/2,6046,2.528853,6047,2.245805,1.187018e-01,0.621194,4.556515e-01,EXPECTED
7PR29,6184,2.559927,6173,2.255847,1.264532e-01,0.615683,4.938905e-01,EXPECTED
7PR59/2,6211,2.576152,6257,2.256114,1.326529e-01,0.609817,5.248099e-01,EXPECTED
7PR30,6361,2.479787,6397,2.262644,9.163863e-02,0.604644,3.591254e-01,EXPECTED
7PR61/2,6406,2.490436,6469,2.268641,9.327682e-02,0.598127,3.708159e-01,EXPECTED
7PR31,6607,2.597988,6607,2.277159,1.318087e-01,0.593197,5.408473e-01,EXPECTED
7PR63/2,6616,2.523767,6719,2.277764,1.025584e-01,0.587993,4.183774e-01,EXPECTED
7PR32,6781,2.522179,6823,2.298511,9.286169e-02,0.582477,3.839946e-01,EXPECTED
7PR65/2,6826,2.462926,6917,2.286769,7.421017e-02,0.578063,3.047367e-01,EXPECTED
11PR3,6967,2.538098,7027,2.291148,1.023620e-01,0.574763,4.296554e-01,EXPECTED
7PR67/2,7069,2.554651,7103,2.324430,9.444077e-02,0.566733,4.062248e-01,EXPECTED
7PR34,7219,2.490658,7243,2.300436,7.944826e-02,0.565958,3.361062e-01,EXPECTED
7PR69/2,7312,2.509917,7349,2.310522,8.277621e-02,0.561845,3.548933e-01,EXPECTED
7PR35,7411,2.570808,7451,2.337901,9.496673e-02,0.558046,4.173617e-01,EXPECTED
7PR71/2,7516,2.585750,7559,2.313034,1.114555e-01,0.553635,4.925917e-01,EXPECTED
7PR36,7591,2.565480,7649,2.314556,1.029277e-01,0.549490,4.566489e-01,EXPECTED
7PR73/2,7666,2.609550,7727,2.317660,1.186197e-01,0.544313,5.362540e-01,EXPECTED
7PR37,7804,2.656910,7873,2.328216,1.320615e-01,0.540791,6.078023e-01,EXPECTED
7PR75/2,7894,2.550259,7937,2.323660,9.305139e-02,0.536928,4.220287e-01,EXPECTED
7PR38,7993,2.607285,8081,2.328689,1.130040e-01,0.531702,5.239702e-01,EXPECTED
11PR7/2,8111,2.618053,8179,2.335204,1.143317e-01,0.530996,5.326763e-01,EXPECTED
7PR39,8221,2.570447,8192,2.334630,9.622639e-02,0.524880,4.492779e-01,EXPECTED
7PR79/2,8311,2.528721,8389,2.341086,7.709872e-02,0.524237,3.579202e-01,EXPECTED
7PR40,8431,2.539771,8501,2.344581,7.996721e-02,0.519360,3.758279e-01,EXPECTED
7PR81/2,8506,2.561064,8609,2.342760,8.909308e-02,0.517707,4.216748e-01,EXPECTED
7PR41,8707,2.572145,8713,2.345055,9.243133e-02,0.514099,4.417243e-01,EXPECTED
7PR83/2,8746,2.601277,8819,2.346950,1.028859e-01,0.511470,4.972472e-01,EXPECTED
7PR42,8887,2.606480,8923,2.356521,1.008143e-01,0.507422,4.926058e-01,EXPECTED
7PR85/2,9011,2.596887,9029,2.356664,9.706636e-02,0.504911,4.757730e-01,EXPECTED
7PR43,9109,2.556399,9133,2.405213,6.096116e-02,0.502031,3.011487e-01,EXPECTED
7PR87/2,9157,2.582625,9239,2.362870,8.892934e-02,0.497492,4.417257e-01,EXPECTED
11PR4,9283,2.627969,9343,2.369871,1.033758e-01,0.496933,5.193819e-01,EXPECTED
7PR89/2,9431,2.595367,9439,2.363904,9.341344e-02,0.494367,4.682007e-01,EXPECTED
7PR45,9511,2.614054,9551,2.372378,9.700945e-02,0.491542,4.916691e-01,EXPECTED
7PR91/2,9623,2.590067,9649,2.371048,8.835169e-02,0.488514,4.483372e-01,EXPECTED
7PR46,9689,2.628934,9749,2.373600,1.021707e-01,0.486322,5.250307e-01,EXPECTED
7PR93/2,9829,2.669105,9859,2.374013,1.171614e-01,0.482152,6.120311e-01,EXPECTED
7PR47,9904,2.601232,9973,2.376909,9.018427e-02,0.481356,4.660231e-01,EXPECTED
7PR95/2,10058,2.672481,10079,2.377380,1.170082e-01,0.478526,6.166875e-01,EXPECTED
7PR48,10084,2.530217,10181,2.389766,5.710962e-02,0.474627,2.959187e-01,EXPECTED
7PR97/2,10196,2.660810,10289,2.392722,1.061990e-01,0.472623,5.672343e-01,EXPECTED
7PR49,10321,2.534621,10391,2.384614,6.100685e-02,0.470768,3.186432e-01,EXPECTED
11PR9/2,10427,2.613939,10499,2.435069,7.088319e-02,0.469145,3.812681e-01,EXPECTED
7PR50,10594,2.630831,10601,2.390838,9.565583e-02,0.465625,5.154212e-01,EXPECTED
7PR101/2,10639,2.540009,10709,2.441288,3.964186e-02,0.464585,2.124929e-01,EXPECTED
7PR51,10768,2.678243,10799,2.410333,1.053961e-01,0.461646,5.803364e-01,EXPECTED
7PR103/2,10909,2.618682,10909,2.394800,8.937142e-02,0.460518,4.861525e-01,EXPECTED
7PR52,10936,2.693686,11003,2.396792,1.167793e-01,0.457499,6.489501e-01,EXPECTED
7PR105/2,11041,2.593885,11119,2.412265,7.259061e-02,0.456263,3.980599e-01,EXPECTED
7PR53,11212,2.672506,11213,2.399503,1.077550e-01,0.454516,6.006455e-01,EXPECTED
7PR107/2,11311,2.653797,11329,2.412883,9.516915e-02,0.452464,5.324490e-01,EXPECTED
7PR54,11423,2.679684,11443,2.440383,9.354388e-02,0.450264,5.314682e-01,EXPECTED
7PR109/2,11497,2.681534,11549,2.405126,1.087867e-01,0.449257,6.152559e-01,EXPECTED
11PR5,11602,2.585615,11633,2.408591,7.092146e-02,0.446492,3.964774e-01,EXPECTED
7PR111/2,11749,2.605377,11719,2.407193,7.911605e-02,0.445544,4.448135e-01,EXPECTED
7PR56,11839,2.484349,11863,2.425192,2.409996e-02,0.443445,1.334032e-01,EXPECTED
7PR113/2,11962,2.658242,11969,2.412250,9.710508e-02,0.441768,5.568353e-01,EXPECTED
7PR57,12004,2.516768,12073,2.413033,4.209108e-02,0.439579,2.359872e-01,EXPECTED
7PR115/2,12079,2.696891,12143,2.415262,1.102919e-01,0.438265,6.425998e-01,EXPECTED
7PR58,12266,2.576540,12281,2.423767,6.112447e-02,0.436484,3.500082e-01,EXPECTED
7PR117/2,12379,2.630355,12379,2.421040,8.292162e-02,0.434572,4.816578e-01,EXPECTED
7PR59,12442,2.547527,12491,2.419444,5.158532e-02,0.432693,2.960136e-01,EXPECTED
7PR119/2,12589,2.609922,12589,2.421131,7.508555e-02,0.431287,4.377387e-01,EXPECTED
7PR60,12619,2.647890,12703,2.423551,8.852928e-02,0.429464,5.223697e-01,EXPECTED
11PR11/2,12739,2.628100,12809,2.423036,8.123985e-02,0.428334,4.787479e-01,EXPECTED
7PR61,12823,2.628430,12911,2.425449,8.037005e-02,0.426985,4.753820e-01,EXPECTED
7PR123/2,13003,2.725217,13009,2.447470,1.074932e-01,0.424941,6.536131e-01,EXPECTED
7PR62,13049,2.634104,13121,2.450605,7.220815e-02,0.422737,4.340737e-01,EXPECTED
7PR125/2,13204,2.664716,13229,2.430929,9.182400e-02,0.421939,5.540777e-01,EXPECTED
7PR63,13291,2.609520,13331,2.431947,7.047413e-02,0.420845,4.219439e-01,EXPECTED
7PR127/2,13438,2.668489,13399,2.431578,9.297197e-02,0.419043,5.653620e-01,EXPECTED
7PR64,13522,2.655186,13537,2.435127,8.651580e-02,0.416941,5.277941e-01,EXPECTED
7PR129/2,13597,2.589678,13649,2.434610,6.174696e-02,0.415353,3.733403e-01,EXPECTED
7PR65,13729,2.650184,13751,2.437932,8.347893e-02,0.414889,5.115874e-01,EXPECTED
7PR131/2,13807,2.611516,13859,2.441780,6.720361e-02,0.413908,4.100815e-01,EXPECTED
11PR6,13954,2.536756,13963,2.439276,3.918483e-02,0.412368,2.363908e-01,EXPECTED
7PR133/2,14029,2.591831,14057,2.439138,6.071988e-02,0.410655,3.718279e-01,EXPECTED
7PR67,14164,2.624206,14173,2.439297,7.306849e-02,0.409716,4.513102e-01,EXPECTED
7PR135/2,14258,2.649455,14243,2.442169,8.146738e-02,0.407809,5.082919e-01,EXPECTED
7PR68,14374,2.632459,14369,2.444225,7.419029e-02,0.407147,4.623244e-01,EXPECTED
7PR137/2,14479,2.617117,14489,2.458897,6.236045e-02,0.405458,3.902254e-01,EXPECTED
7PR69,14566,2.643041,14593,2.458968,7.218840e-02,0.404801,4.547247e-01,EXPECTED
7PR139/2,14629,2.672066,14699,2.452959,8.555691e-02,0.403223,5.433891e-01,EXPECTED
7PR70,14767,2.614281,14797,2.447750,6.581987e-02,0.401961,4.142964e-01,EXPECTED
7PR141/2,14821,2.619218,14897,2.450860,6.643682e-02,0.400215,4.206689e-01,EXPECTED
7PR71,14944,2.614567,15013,2.451003,6.460117e-02,0.399481,4.094413e-01,EXPECTED
13PR/2,15901,2.583324,16141,2.451256,5.247640e-02,0.397166,3.325259e-01,EXPECTED
11PR7,16519,2.517418,17321,2.465952,2.065583e-02,0.381675,1.348425e-01,EXPECTED
11PR15/2,18451,2.589383,18461,2.469621,4.735493e-02,0.375967,3.185439e-01,EXPECTED
11PR8,18859,2.606662,19609,2.477776,5.070909e-02,0.366375,3.517871e-01,EXPECTED
11PR17/2,20101,2.565478,20789,2.484991,3.187578e-02,0.358254,2.246646e-01,EXPECTED
11PR9,21304,2.598940,21943,2.491690,4.214247e-02,0.350279,3.061845e-01,EXPECTED
11PR19/2,22447,2.582260,23099,2.497758,3.327145e-02,0.342733,2.465534e-01,EXPECTED
11PR10,23719,2.582388,24251,2.502207,3.154141e-02,0.338373,2.369604e-01,EXPECTED
11PR21/2,24919,2.581163,25409,2.505701,2.967154e-02,0.333216,2.264657e-01,EXPECTED
11PR11,26008,2.621855,26561,2.510867,4.325397e-02,0.327031,3.393807e-01,EXPECTED
11PR23/2,26704,2.558655,27701,2.513096,1.796627e-02,0.324335,1.404690e-01,EXPECTED
11PR12,28384,2.599822,28871,2.516223,3.268401e-02,0.320278,2.610201e-01,EXPECTED
11PR25/2,29177,2.586378,30029,2.520764,2.569641e-02,0.315922,2.076905e-01,EXPECTED
13PR,30169,2.616827,31183,2.522473,3.672275e-02,0.312780,3.016625e-01,EXPECTED
11PR27/2,31981,2.638378,32327,2.524909,4.395931e-02,0.309541,3.665718e-01,EXPECTED
11PR14,32749,2.614675,33493,2.527348,3.396928e-02,0.306418,2.849930e-01,EXPECTED
11PR29/2,34274,2.641644,34649,2.529536,4.336556e-02,0.303371,3.695409e-01,EXPECTED
11PR15,35792,2.587385,35803,2.530733,2.213873e-02,0.301867,1.876721e-01,EXPECTED
11PR31/2,36118,2.617519,36947,2.532737,3.292639e-02,0.299113,2.834447e-01,EXPECTED
11PR16,37594,2.622787,38113,2.534291,3.432358e-02,0.296984,2.979824e-01,EXPECTED
11PR33/2,38593,2.596521,39251,2.535693,2.370550e-02,0.294928,2.062469e-01,EXPECTED
11PR17,39841,2.654850,40423,2.536923,4.543623e-02,0.293209,4.021943e-01,EXPECTED
11PR35/2,41011,2.576329,41579,2.537944,1.501121e-02,0.291755,1.315659e-01,EXPECTED
11PR18,41851,2.621287,42727,2.539308,3.177382e-02,0.290714,2.819919e-01,EXPECTED
11PR37/2,42808,2.637632,43889,2.540173,3.764936e-02,0.288999,3.372295e-01,EXPECTED
11PR19,44236,2.646010,45013,2.540544,4.067461e-02,0.287978,3.662294e-01,EXPECTED
13PR3/2,45328,2.650025,46199,2.541439,4.183862e-02,0.286308,3.792629e-01,EXPECTED
11PR20,46681,2.671875,47353,2.541926,4.985841e-02,0.285645,4.549318e-01,EXPECTED
11PR41/2,47638,2.578883,48497,2.542436,1.423368e-02,0.284769,1.279879e-01,EXPECTED
11PR21,49549,2.625421,49663,2.543208,3.181499e-02,0.283256,2.902427e-01,EXPECTED
11PR43/2,50671,2.638319,50789,2.543391,3.664374e-02,0.282855,3.356066e-01,EXPECTED
11PR22,51826,2.667897,51973,2.543770,4.764329e-02,0.282080,4.400418e-01,EXPECTED
11PR45/2,53069,2.643542,53129,2.544253,3.828259e-02,0.281301,3.529636e-01,EXPECTED
11PR23,54134,2.667073,54277,2.545774,4.654689e-02,0.280509,4.324246e-01,EXPECTED
11PR47/2,55201,2.650804,55439,2.545208,4.065061e-02,0.279891,3.772754e-01,EXPECTED
11PR24,56209,2.650294,56591,2.545316,4.041577e-02,0.279573,3.754941e-01,EXPECTED
11PR49/2,56752,2.599759,57737,2.545141,2.123270e-02,0.279024,1.957466e-01,EXPECTED
11PR25,58789,2.653543,58901,2.545366,4.162128e-02,0.278433,3.885208e-01,EXPECTED
11PR51/2,59734,2.643482,60041,2.545174,3.789797e-02,0.278282,3.532675e-01,EXPECTED
13PR2,61207,2.662977,61211,2.545196,4.523701e-02,0.277960,4.237336e-01,EXPECTED
11PR53/2,62207,2.671100,62351,2.545161,4.829646e-02,0.277755,4.534176e-01,EXPECTED
11PR27,62956,2.621547,63521,2.544997,2.963513e-02,0.277414,2.759414e-01,EXPECTED
11PR55/2,64606,2.658014,64679,2.544983,4.345526e-02,0.277246,4.076921e-01,EXPECTED
11PR28,65449,2.648748,65831,2.545602,3.971991e-02,0.277097,3.722379e-01,EXPECTED
11PR57/2,66721,2.662907,66977,2.544948,4.530817e-02,0.276907,4.259878e-01,EXPECTED
11PR29,67904,2.676026,68141,2.544719,5.031263e-02,0.276895,4.742122e-01,EXPECTED
11PR59/2,68416,2.677734,69263,2.544291,5.111889e-02,0.276829,4.820413e-01,EXPECTED
11PR30,70264,2.648131,70451,2.543987,4.012157e-02,0.276794,3.762509e-01,EXPECTED
11PR61/2,71419,2.655006,71597,2.543732,4.281462e-02,0.276811,4.019855e-01,EXPECTED
11PR31,72064,2.590047,72763,2.543263,1.822812e-02,0.276867,1.689764e-01,EXPECTED
11PR63/2,73624,2.681921,73907,2.544366,5.265183e-02,0.276884,4.967965e-01,EXPECTED
11PR32,74584,2.677169,75041,2.542594,5.157507e-02,0.277027,4.857830e-01,EXPECTED
13PR5/2,76036,2.671692,76213,2.543152,4.930772e-02,0.277124,4.638357e-01,EXPECTED
11PR33,76861,2.681116,77383,2.541897,5.332247e-02,0.277334,5.019904e-01,EXPECTED
11PR67/2,77899,2.690908,78539,2.541354,5.718167e-02,0.277512,5.389100e-01,EXPECTED
11PR34,79214,2.650757,79693,2.542502,4.169662e-02,0.277546,3.900435e-01,EXPECTED
11PR69/2,79784,2.683249,80849,2.540958,5.448720e-02,0.277820,5.121698e-01,EXPECTED
11PR35,81526,2.664230,82003,2.540374,4.760377e-02,0.278124,4.453265e-01,EXPECTED
11PR71/2,83086,2.681835,83137,2.539756,5.443325e-02,0.278331,5.104678e-01,EXPECTED
11PR36,83719,2.649635,84313,2.539239,4.255746e-02,0.278606,3.962442e-01,EXPECTED
11PR73/2,84874,2.671665,85469,2.538731,5.103752e-02,0.278932,4.765821e-01,EXPECTED
11PR37,86134,2.684522,86599,2.538186,5.605303e-02,0.279282,5.239722e-01,EXPECTED
11PR75/2,86974,2.660086,87767,2.537488,4.718384e-02,0.279617,4.384497e-01,EXPECTED
11PR38,88012,2.660779,88919,2.537734,4.734738e-02,0.279703,4.399131e-01,EXPECTED
11PR77/2,89809,2.669063,90089,2.537248,5.064745e-02,0.280103,4.705947e-01,EXPECTED
13PR3,91006,2.648635,91243,2.536066,4.343035e-02,0.280545,4.012511e-01,EXPECTED
11PR79/2,92107,2.679408,92399,2.535834,5.507330e-02,0.281190,5.105943e-01,EXPECTED
11PR40,92431,2.691537,93553,2.536415,5.936074e-02,0.281582,5.508946e-01,EXPECTED
11PR81/2,94441,2.683140,94709,2.533994,5.719104e-02,0.282018,5.288528e-01,EXPECTED
