START,n_0,C_min,Npred_0,Cpred_min,n_1,C_max,Npred_1,Cpred_max,n_geom,C_avg,Cpred_avg,n_v,Calign_min,n_u,Calign_max,n_a,Cbound_min,n_b,Cbound_max
17PR173/2,44294533,2.631231,44414329,2.655118,44219175,11.27066433,44219175,11.28047489,44286558,4.021191176,4.021923722,44403146,2.612888,44219175,11.28103981,44159147,2.602991,44219175,11.32405911
17PR87,44528149,2.634733,44669621,2.655113,44414370,11.39382820,44414370,11.39207679,44541814,4.021462040,4.021916941,44667191,2.612792,44414370,11.39264072,44414401,2.603218,44414370,11.43567379
17PR175/2,44731231,2.634755,44924879,2.655108,44669625,10.99237303,44669625,10.98519618,44797070,4.021500037,4.021908937,44906857,2.612722,44669625,10.98575626,44669633,2.603442,44669625,11.02871932
17PR88,45173824,2.632683,45180133,2.655103,45075030,11.05167781,45075030,11.04600574,45052326,4.021798984,4.021900611,45164116,2.612634,45075030,11.04657810,44924881,2.603665,45075030,11.08934332
17PR177/2,45267808,2.635113,45435389,2.655099,45180135,11.18588694,45180135,11.17787715,45307582,4.021718271,4.021896249,45428807,2.612542,45180135,11.17843396,45180139,2.603885,45180135,11.22125540
17PR89,45561898,2.634634,45690641,2.655094,45435390,11.11543172,45435390,11.11140072,45562838,4.021616519,4.021886161,45680917,2.612456,45435390,11.11195478,45435413,2.604102,45435390,11.15470793
17PR179/2,45750142,2.633862,45945877,2.655089,45930885,11.41771907,45930885,11.42357642,45818094,4.021435989,4.021879796,45939317,2.612370,45930885,11.42414615,45690653,2.604318,45930885,11.46667795
17PR90,46085467,2.634998,46201139,2.655084,45945900,10.98307209,45945900,10.98509452,46073350,4.021225261,4.021870690,46188502,2.612286,45945900,10.98564378,45945919,2.604531,45945900,11.02826235
17PR181/2,46431778,2.632357,46456409,2.655079,46201155,11.05022449,46201155,11.04644370,46328606,4.021380120,4.021866639,46436737,2.612202,46201155,11.04699103,46201157,2.604742,46201155,11.08954318
17PR91,46594183,2.635729,46711627,2.655074,46456410,10.98593257,46456410,10.98505475,46583862,4.021515687,4.021856361,46691432,2.612119,46456410,10.98559921,46456411,2.604951,46456410,11.02808674
17PR183/2,46894108,2.633895,46966883,2.655070,46786740,11.18747550,46786740,11.18385333,46839118,4.021365123,4.021849907,46965487,2.612020,46786740,11.18440558,46711711,2.605158,46786740,11.22672850
17PR92,47087281,2.633008,47222159,2.655065,46966920,11.50228706,46966920,11.50811143,47094374,4.021515357,4.021844099,47221456,2.611932,46966920,11.50865128,46966939,2.605363,46966920,11.55101112
17PR185/2,47309188,2.633116,47477429,2.655060,47222175,11.30066081,47222175,11.29885301,47349630,4.021290034,4.021836624,47475997,2.611851,47222175,11.29939114,47222221,2.605565,47222175,11.34168763
17PR93,47622787,2.634875,47732611,2.655056,47477430,11.36742640,47477430,11.36376894,47604886,4.021503123,4.021829425,47710021,2.611761,47477430,11.36430426,47477431,2.605766,47477430,11.40653942
17PR187/2,47873767,2.635685,47987921,2.655051,47732685,10.99506537,47732685,10.98495741,47860142,4.021548036,4.021821183,47980202,2.611667,47732685,10.98549109,47732687,2.605965,47732685,11.02766456
17PR94,48190642,2.635323,48243193,2.655046,47987940,11.21758366,47987940,11.22904803,48115398,4.021606975,4.021815693,48217606,2.611584,47987940,11.22957886,47987993,2.606161,47987940,11.27169264
17PR189/2,48285199,2.635154,48498403,2.655042,48333285,10.99593602,48243195,10.98491928,48370654,4.021750175,4.021805709,48490712,2.611486,48333285,10.98545727,48243199,2.606356,48243195,11.02750214
19PR5,48626887,2.632639,48753673,2.655037,48498450,11.62919404,48498450,11.63107101,48625910,4.021607468,4.021803169,48707732,2.611412,48498450,11.63159719,48498481,2.606549,48498450,11.67359638
17PR191/2,48879484,2.633137,49008913,2.655033,48753705,11.03728191,48753705,11.04300268,48881165,4.021458958,4.021793993,49006526,2.611304,48753705,11.04352771,48753709,2.606740,48753705,11.08546434
17PR96,49187434,2.632998,49264213,2.655028,49069020,11.18356074,49069020,11.17004089,49136421,4.021540019,4.021788039,49237471,2.611220,49069020,11.17056240,49008983,2.606929,49069020,11.21235768
17PR193/2,49318109,2.635156,49519469,2.655024,49264215,11.04188968,49264215,11.04235665,49391677,4.021369158,4.021779810,49512172,2.611127,49264215,11.04287747,49264219,2.607116,49264215,11.08470011
17PR97,49635736,2.634741,49774723,2.655019,49639590,11.31102169,49639590,11.30790013,49646933,4.021151990,4.021773852,49762346,2.611034,49639590,11.30840967,49519471,2.607302,49639590,11.35008684
17PR195/2,49940141,2.633450,50029951,2.655015,49774725,10.97930384,49774725,10.98480757,49902189,4.021221845,4.021766526,50027546,2.610933,49774725,10.98532426,49774733,2.607486,49774725,11.02703574
17PR98,50141197,2.634563,50285233,2.655011,50075025,11.18369869,50075025,11.18820808,50157445,4.021280190,4.021762184,50076946,2.610916,50075025,11.18874330,50030003,2.607668,50075025,11.23029453
17PR197/2,50458396,2.635375,50540467,2.655006,50495445,11.10615618,50495445,11.09528406,50412700,4.021614371,4.021753662,50289157,2.611044,50495445,11.09580835,50285237,2.607848,50495445,11.13728227
17PR99,50608574,2.633957,50795713,2.655002,50780730,11.03307269,50780730,11.02929909,50667956,4.021933552,4.021747924,50543852,2.611210,50780730,11.02982772,50540531,2.608027,50780730,11.07123620
17PR199/2,50912011,2.636007,51050981,2.654998,50795745,11.03669931,50795745,11.04049529,50923212,4.021782009,4.021740630,50811602,2.611399,50795745,11.04100392,50795747,2.608203,50795745,11.08250131
17PR100,51198841,2.634543,51306247,2.654993,51111060,11.09182513,51111060,11.09680210,51178468,4.021468149,4.021733825,51052712,2.611559,51111060,11.09730868,51051001,2.608379,51111060,11.13866609
17PR201/2,51539167,2.635865,51561479,2.654989,51482970,11.16160650,51482970,11.16930401,51433724,4.021582756,4.021726765,51317912,2.611729,51482970,11.17013961,51306259,2.608552,51482970,11.20946515
17PR101,51716248,2.634955,51816749,2.654985,51561510,11.08706964,51561510,11.09563839,51688979,4.021366705,4.021722074,51563222,2.611894,51561510,11.09614161,51561511,2.608725,51561510,11.13748486
17PR203/2,52007056,2.633287,52072019,2.654981,51816765,11.38061896,51816765,11.39150389,51944235,4.021294374,4.021714428,51819191,2.612059,51816765,11.39200471,51816767,2.608895,51816765,11.43329848
17PR102,52116109,2.633243,52327243,2.654976,52207155,11.09185214,52207155,11.08867975,52199491,4.021214470,4.021708761,52101682,2.612239,52207155,11.08918633,52072109,2.609064,52207155,11.13032362
17PR205/2,52371376,2.633141,52582487,2.654972,52492440,11.41789580,52492440,11.42308016,52454747,4.021142137,4.021703150,52363957,2.612404,52492440,11.42359439,52327313,2.609232,52492440,11.46466787
17PR103,52646206,2.633595,52837747,2.654968,52777725,11.21644699,52777725,11.21536818,52710002,4.021143686,4.021696055,52583086,2.612550,52777725,11.21586839,52582553,2.609397,52777725,11.25690026
17PR207/2,52911227,2.635705,53093017,2.654964,52837785,11.51217694,52837785,11.50767122,52965258,4.020973834,4.021690102,52840211,2.612707,52837785,11.50816439,52837817,2.609562,52837785,11.54926466
17PR104,53265791,2.635671,53348287,2.654960,53093040,10.97974143,53093040,10.98457818,53220514,4.020870871,4.021681582,53093596,2.612867,53093040,10.98507018,53093041,2.609725,53093040,11.02612270
19PR11/2,53359531,2.635169,53603549,2.654956,53348295,11.63736923,53348295,11.63071187,53475770,4.020784015,4.021679346,53351216,2.613030,53348295,11.63120110,53348297,2.609886,53348295,11.67221175
17PR105,53699671,2.633020,53858797,2.654952,53633580,11.14517895,53633580,11.14607973,53731025,4.020938288,4.021671524,53604106,2.613179,53633580,11.14658416,53603573,2.610047,53633580,11.18744976
17PR211/2,54054124,2.635260,54114059,2.654948,54094425,11.06962560,54094425,11.05630631,53986281,4.021125422,4.021663721,53883826,2.613354,54094425,11.05718006,53858809,2.610205,54094425,11.09594276
17PR106,54226726,2.635112,54369311,2.654944,54114060,11.20588829,54114060,11.19989339,54241537,4.021286723,4.021658578,54122351,2.613488,54114060,11.20037824,54114089,2.610363,54114060,11.24124857
17PR213/2,54448969,2.634606,54624529,2.654940,54369315,11.14573085,54369315,11.14368977,54496793,4.021288822,4.021653219,54408701,2.613658,54369315,11.14417161,54369347,2.610518,54369315,11.18499905
17PR107,54684703,2.633856,54879793,2.654936,54624570,11.09151081,54624570,11.08909175,54752048,4.021421257,4.021645720,54628492,2.613787,54624570,11.08957312,54624571,2.610673,54624570,11.13035567
17PR215/2,55083529,2.633461,55135049,2.654932,54879825,11.24543655,54879825,11.25237492,55007304,4.021234895,4.021643204,54880262,2.613937,54879825,11.25285486,54879833,2.610826,54879825,11.29359404
17PR108,55192084,2.635633,55390327,2.654928,55345290,11.02636730,55345290,11.01843898,55262560,4.021342675,4.021633280,55152092,2.614109,55345290,11.01892851,55135099,2.610978,55345290,11.05950409
17PR217/2,55473001,2.636138,55645571,2.654924,55390335,11.36178135,55390335,11.36320199,55517815,4.021139526,4.021629010,55393697,2.614231,55390335,11.36367858,55390343,2.611129,55390335,11.40433313
17PR109,55853137,2.636086,55900837,2.654920,55645590,11.07560753,55645590,11.08707046,55773071,4.021104238,4.021623234,55657247,2.614384,55645590,11.08754501,55645591,2.611278,55645590,11.12815840
17PR219/2,56049046,2.635400,56156081,2.654916,55900845,11.12100416,55900845,11.13910610,56028327,4.021192406,4.021617803,55905482,2.614527,55900845,11.13957940,55900853,2.611426,55900845,11.18015137
17PR110,56165927,2.635609,56411353,2.654912,56156100,10.98643503,56156100,10.98438026,56283582,4.021083690,4.021611649,56192782,2.614684,56156100,10.98485147,56156129,2.611573,56156100,11.02538337
17PR221/2,56548759,2.635267,56666579,2.654908,56636580,11.06063186,56636580,11.06482175,56538838,4.020893940,4.021605867,56413562,2.614805,56636580,11.06530811,56411371,2.611719,56636580,11.10566920
17PR111,56673544,2.633961,56921863,2.654905,56666610,11.31223945,56666610,11.29818699,56794094,4.020699000,4.021598243,56669036,2.614951,56666610,11.29865490,56666653,2.611863,56666610,11.33910730
17PR223/2,56969719,2.635792,57177101,2.654901,56921865,11.03196401,56921865,11.03403553,57049349,4.020813569,4.021594054,56951527,2.615102,56921865,11.03450233,56921869,2.612006,56921865,11.07491519
17PR112,57242986,2.635920,57432373,2.654897,57342285,11.06231380,57342285,11.07128665,57304605,4.020788694,4.021589194,57180041,2.615222,57342285,11.07176838,57177121,2.612148,57342285,11.11202599
17PR225/2,57577804,2.636144,57687607,2.654893,57627570,11.00974325,57627570,11.01365920,57559861,4.020804141,4.021582153,57444746,2.615373,57627570,11.01412741,57432377,2.612289,57627570,11.05435446
17PR113,57712034,2.637007,57942883,2.654890,57912855,11.29672333,57912855,11.30733895,57815116,4.020916871,4.021576099,57700717,2.615500,57912855,11.30781635,57687653,2.612429,57912855,11.34799074
17PR227/2,57988096,2.635972,58198097,2.654886,57942885,11.02855754,57942885,11.03308929,58070372,4.020929699,4.021569705,57945092,2.615637,57942885,11.03354979,57942889,2.612567,57942885,11.07381119
19PR6,58327037,2.635784,58453393,2.654882,58198140,11.64582384,58198140,11.63038755,58325627,4.020891072,4.021567473,58211227,2.615786,58198140,11.63084550,58198169,2.612705,58198140,11.67107485
17PR229/2,58622908,2.634749,58708621,2.654878,58483425,11.17909774,58483425,11.18304753,58580883,4.020838470,4.021558276,58461686,2.615901,58483425,11.18352064,58453397,2.612841,58483425,11.22361410
17PR115,58803007,2.634830,58963889,2.654875,58708650,11.50745958,58708650,11.50728265,58836139,4.021039729,4.021556377,58732396,2.616041,58708650,11.50773760,58708669,2.612976,58708650,11.54789128
17PR231/2,59213989,2.635457,59219141,2.654871,59053995,11.41361739,59053995,11.42264894,59091394,4.020950205,4.021546017,59013236,2.616181,59053995,11.42311767,58963907,2.613110,59053995,11.46313271
17PR116,59297873,2.634889,59474407,2.654868,59219160,11.38520756,59219160,11.39101607,59346650,4.021013234,4.021543917,59222522,2.616292,59219160,11.39146769,59219161,2.613243,59219160,11.43155124
17PR233/2,59503861,2.637234,59729633,2.654864,59474415,11.02153131,59474415,11.03172960,59601905,4.021080550,4.021537882,59488216,2.616427,59474415,11.03218097,59474417,2.613375,59474415,11.07222876
17PR117,59774947,2.635060,59984921,2.654860,59729670,10.97843699,59729670,10.98416409,59857161,4.020532667,4.021533306,59751766,2.616552,59729670,10.98461427,59729699,2.613506,59729670,11.02462768
17PR235/2,60116767,2.634939,60240179,2.654857,59984925,11.21308108,59984925,11.22824140,60112417,4.020407502,4.021526082,60018241,2.616684,59984925,11.22868983,59984929,2.613636,59984925,11.26866986
17PR118,60336769,2.636403,60495433,2.654853,60240180,11.18959320,60240180,11.17683849,60367672,4.020493380,4.021521722,60244817,2.616795,60240180,11.17728581,60240199,2.613765,60240180,11.21723223
17PR237/2,60497854,2.634093,60750689,2.654850,60495435,11.11418438,60495435,11.12677055,60622928,4.020417451,4.021516027,60499357,2.616926,60495435,11.12721606,60495467,2.613893,60495435,11.16712999
17PR119,60816697,2.635280,61005929,2.654846,60765705,11.06934823,60765705,11.06135804,60878183,4.020541373,4.021510915,60751127,2.617044,60765705,11.06181351,60750713,2.614020,60765705,11.10160593
17PR239/2,61220564,2.635772,61261199,2.654843,61005945,11.03307796,61005945,11.03043674,61133439,4.020567280,4.021505599,61018877,2.617170,61005945,11.03087938,61006009,2.614146,61005945,11.07072884
17PR120,61395833,2.637005,61516447,2.654839,61336275,11.16532953,61336275,11.16924063,61388694,4.020335736,4.021501327,61289587,2.617299,61336275,11.16969147,61261219,2.614270,61336275,11.20941411
17PR241/2,61759091,2.633558,61771691,2.654836,61516455,11.03334518,61516455,11.03001977,61643950,4.020263872,4.021493840,61556842,2.617426,61516455,11.03045957,61516501,2.614394,61516455,11.07024614
17PR121,61983998,2.636409,62026961,2.654832,61906845,11.26814549,61906845,11.27924934,61899205,4.020312483,4.021489813,61784081,2.617533,61906845,11.27969529,61771729,2.614517,61906845,11.31935041
17PR243/2,62244289,2.637559,62282179,2.654829,62192130,11.01289919,62192130,11.00515811,62154461,4.020292891,4.021482757,62029391,2.617653,62192130,11.00561196,62026967,2.614639,62192130,11.04522371
17PR122,62376973,2.635962,62537473,2.654825,62282220,11.14605250,62282220,11.17018814,62409717,4.020359255,4.021480603,62282776,2.617761,62282220,11.17062431,62282221,2.614761,62282220,11.21031891
17PR245/2,62587496,2.633622,62792693,2.654822,62537475,10.99396590,62537475,10.98400414,62664972,4.020346572,4.021472305,62540396,2.617880,62537475,10.98443834,62537521,2.614881,62537475,11.02410380
17PR123,62989169,2.635139,63047981,2.654818,62792730,11.26178691,62792730,11.26563077,62920228,4.020445078,4.021468214,62830127,2.618011,62792730,11.26606424,62792731,2.615000,62792730,11.30569971
19PR13/2,63287786,2.637261,63303217,2.654815,63047985,11.62242156,63047985,11.63009216,63175483,4.020589339,4.021464720,63061072,2.618115,63047985,11.63052338,63047987,2.615118,63047985,11.67013451
17PR124,63537428,2.635042,63558491,2.654812,63303240,11.36375690,63303240,11.36271922,63430739,4.020767113,4.021459040,63314456,2.618231,63303240,11.36315003,63303323,2.615236,63303240,11.40272785
17PR249/2,63618773,2.633530,63813731,2.654808,63558495,11.11656678,63558495,11.11955226,63685994,4.020795873,4.021452829,63583516,2.618348,63558495,11.11998087,63558527,2.615353,63558495,11.15953128
17PR125,63890804,2.632723,64069003,2.654805,63888825,11.09117632,63888825,11.09601092,63941250,4.020734163,4.021448634,63817672,2.618453,63888825,11.09644943,63813781,2.615468,63888825,11.13587167
17PR251/2,64316048,2.636346,64324237,2.654802,64234170,11.15250636,64234170,11.15976214,64196505,4.020678007,4.021443464,64070276,2.618567,64234170,11.16020647,64069013,2.615583,64234170,11.19958389
17PR126,64424396,2.637243,64579511,2.654798,64474410,10.99985752,64474410,11.00136090,64451761,4.020710816,4.021437119,64328182,2.618675,64474410,11.00179935,64324283,2.615697,64474410,11.04115954
17PR253/2,64765823,2.636032,64834751,2.654795,64579515,11.51006695,64579515,11.50693529,64707016,4.020710351,4.021435499,64582877,2.618788,64579515,11.50735983,64579531,2.615811,64579515,11.54679962
17PR127,64931122,2.634970,65090021,2.654792,64834770,11.06852192,64834770,11.07175018,64962272,4.020659910,4.021427011,64846427,2.618895,64834770,11.07217316,64834771,2.615923,64834770,11.11158654
17PR255/2,65322134,2.633716,65345279,2.654788,65090025,10.98374515,65090025,10.98386555,65217527,4.020824058,4.021423629,65094662,2.619001,65090025,10.98428762,65090027,2.616035,65090025,11.02367444
17PR128,65582632,2.636488,65600489,2.654785,65345280,10.98151888,65345280,10.98385203,65472783,4.020679989,4.021417960,65384392,2.619124,65345280,10.98427249,65345299,2.616145,65345280,11.02363377
17PR257/2,65836588,2.636090,65855771,2.654782,65615550,11.43080553,65615550,11.42226828,65728038,4.020821270,4.021412951,65605172,2.619215,65615550,11.42269866,65600537,2.616255,65615550,11.46194423
17PR129,65963042,2.635804,66111043,2.654779,65855790,11.25872598,65855790,11.25172333,65983294,4.020510655,4.021408554,65867447,2.619333,65855790,11.25214129,65855791,2.616364,65855790,11.29145179
17PR259/2,66330947,2.636673,66366281,2.654776,66111045,11.30153172,66186120,11.30686107,66238549,4.020397659,4.021404732,66123416,2.619436,66186120,11.30728729,66111047,2.616473,66186120,11.34647800
17PR130,66475847,2.636600,66621551,2.654772,66366300,10.98242115,66366300,10.98379852,66493805,4.020425362,4.021396517,66379232,2.619537,66366300,10.98421401,66366347,2.616580,66366300,11.02347502
17PR261/2,66759878,2.632266,66876791,2.654769,66621555,11.39081487,66621555,11.39059215,66749060,4.020403936,4.021395060,66635201,2.619639,66621555,11.39100690,66621557,2.616687,66621555,11.43024317
17PR131,67003604,2.638001,67132063,2.654766,67041975,11.13459632,67041975,11.14528955,67004315,4.020308664,4.021389190,66895252,2.619748,67041975,11.14571923,66876829,2.616793,67041975,11.18482116
17PR263/2,67307957,2.635541,67387291,2.654763,67327260,11.09248696,67327260,11.09426660,67259571,4.020220289,4.021383468,67169461,2.619856,67327260,11.09468362,67132069,2.616899,67327260,11.13377057
17PR132,67561558,2.637463,67642571,2.654760,67492425,11.04864651,67492425,11.04686551,67514826,4.020350191,4.021379985,67400407,2.619947,67492425,11.04729342,67387349,2.617003,67492425,11.08634984
17PR265/2,67837898,2.635003,67897807,2.654757,67642575,11.20622745,67642575,11.19910023,67770082,4.020273599,4.021373950,67656221,2.620046,67642575,11.19951024,67642577,2.617107,67642575,11.23865243
19PR7,68084449,2.637449,68153077,2.654753,67897830,11.62485431,67897830,11.62982114,68025337,4.020471399,4.021371699,67910917,2.620147,67897830,11.63022908,67897859,2.617210,67897830,11.66935326
17PR267/2,68374573,2.637397,68408339,2.654750,68153085,11.10106966,68153085,11.10995657,68280593,4.020831895,4.021365401,68153641,2.620240,68153085,11.11036425,68153087,2.617313,68153085,11.14946123
17PR134,68573404,2.636503,68663593,2.654747,68643960,11.17873480,68643960,11.16828210,68535848,4.020971016,4.021359526,68443372,2.620352,68643960,11.16906893,68408381,2.617415,68643960,11.20589617
17PR269/2,68827744,2.637719,68918771,2.654744,68663595,11.00631369,68663595,11.02481880,68791104,4.021051400,4.021355993,68677396,2.620443,68663595,11.02522418,68663597,2.617516,68663595,11.06427711
17PR135,68941876,2.637597,69174101,2.654741,68918850,10.98293464,68918850,10.98366868,69046359,4.021001254,4.021352490,68954036,2.620549,68918850,10.98407170,68918851,2.617616,68918850,11.02310426
17PR271/2,69300487,2.639059,69429337,2.654738,69390090,11.04106356,69390090,11.02820370,69301614,4.021027913,4.021345845,69187906,2.620636,69390090,11.02882132,69174163,2.617716,69390090,11.06574528
17PR136,69484453,2.638006,69684611,2.654735,69609540,11.08148313,69609540,11.08766690,69556870,4.021406465,4.021342069,69430631,2.620735,69609540,11.08808643,69429379,2.617815,69609540,11.12696332
17PR273/2,69727604,2.637982,69939847,2.654732,69684615,10.99629956,69684615,10.98363077,69812125,4.021301335,4.021337887,69692906,2.620836,69684615,10.98403163,69684617,2.617913,69684615,11.02299991
17PR137,70017487,2.636601,70195093,2.654729,70105035,11.18740515,70105035,11.18701035,70067381,4.021271073,4.021333054,69961966,2.620927,70105035,11.18742736,69939907,2.618010,70105035,11.22626105
17PR275/2,70230652,2.636101,70450379,2.654726,70195125,10.97959505,70195125,10.98360575,70322636,4.021296005,4.021326775,70206782,2.621016,70195125,10.98400434,70195133,2.618107,70195125,11.02293202
17PR138,70519193,2.637251,70705627,2.654723,70450380,11.51257665,70450380,11.50662158,70577892,4.021172946,4.021325708,70455017,2.621108,70450380,11.50701946,70450411,2.618204,70450380,11.54592696
17PR277/2,70943798,2.635591,70960871,2.654720,70750680,11.28097227,70750680,11.27877637,70833147,4.021080638,4.021318471,70721492,2.621206,70750680,11.27919101,70705639,2.618299,70750680,11.31797767
17PR139,71076134,2.638363,71216129,2.654717,70960890,11.06434256,70960890,11.06374065,71088402,4.021105003,4.021316615,70965527,2.621292,70960890,11.06413638,70960919,2.618394,70960890,11.10300467
17PR279/2,71221001,2.638419,71471363,2.654714,71216145,11.35366371,71216145,11.36229965,71343658,4.021049943,4.021309349,71218571,2.621383,71216145,11.36269387,71216147,2.618489,71216145,11.40154348
17PR140,71656906,2.638110,71726651,2.654711,71471400,10.98604476,71471400,10.98354409,71598913,4.021215726,4.021306324,71473112,2.621475,71471400,10.98393771,71471423,2.618583,71471400,11.02276798
17PR281/2,71735264,2.638721,71981879,2.654708,71726655,11.01505464,71726655,11.02289941,71854169,4.021340381,4.021300556,71739587,2.621570,71726655,11.02329146,71726717,2.618676,71726655,11.06210364
17PR141,72112511,2.637571,72237163,2.654705,72177105,11.41537436,72177105,11.42192797,72109424,4.021196786,4.021297066,71995556,2.621659,72177105,11.42232414,71981933,2.618768,72177105,11.46101812
17PR283/2,72336923,2.639129,72492419,2.654702,72237165,11.00248597,72237165,11.02259491,72364679,4.021564083,4.021291426,72272197,2.621757,72237165,11.02298480,72237169,2.618860,72237165,11.06176058
17PR142,72721048,2.636909,72747673,2.654699,72492420,11.13998412,72492420,11.14267674,72619935,4.021455718,4.021287762,72519157,2.621840,72492420,11.14306618,72492421,2.618952,72492420,11.18182352
19PR15/2,72970318,2.636999,73002877,2.654697,72747675,11.63212341,72747675,11.62957093,72875190,4.021450162,4.021285018,72750596,2.621923,72747675,11.62995846,72747691,2.619042,72747675,11.66870301
17PR143,73162897,2.637547,73258169,2.654694,73213140,11.00226710,73213140,10.99884491,73130446,4.021547129,4.021277938,73016731,2.622013,73213140,10.99924400,73002967,2.619132,73213140,11.03785537
17PR287/2,73416388,2.639578,73513421,2.654691,73258185,11.26626500,73258185,11.26508700,73385701,4.021765983,4.021276649,73296296,2.622108,73258185,11.26547252,73258189,2.619222,73258185,11.30417862
17PR144,73679659,2.637208,73768691,2.654688,73603530,11.17479160,73603530,11.16860227,73640956,4.021506559,4.021270539,73517362,2.622189,73603530,11.16900144,73513459,2.619311,73603530,11.20758905
17PR289/2,73865923,2.637441,74023903,2.654685,73888815,11.20700401,73888815,11.21417496,73896212,4.021631151,4.021265510,73769966,2.622266,73888815,11.21455139,73768711,2.619399,73888815,11.25314202
17PR145,74198197,2.636120,74279201,2.654682,74023950,11.38557632,74023950,11.39021789,74151467,4.021521891,4.021261705,74040962,2.622360,74023950,11.39060123,74023993,2.619487,74023950,11.42925660
17PR291/2,74415724,2.637634,74534459,2.654679,74459385,11.31158553,74459385,11.30644575,74406723,4.021223790,4.021258408,74304226,2.622445,74459385,11.30684545,74279207,2.619574,74459385,11.34537428
17PR146,74595188,2.638243,74789713,2.654677,74534460,11.14985128,74534460,11.13809679,74661978,4.021391372,4.021253435,74538382,2.622526,74534460,11.13847814,74534479,2.619661,74534460,11.17710143
17PR293/2,74903176,2.637385,75044969,2.654674,74939865,11.16320822,74939865,11.15922490,74917233,4.021455004,4.021249314,74794352,2.622608,74939865,11.15961873,74789747,2.619747,74939865,11.19811807
17PR147,75214519,2.637605,75300223,2.654671,75044970,10.99155415,75044970,10.98337780,75172489,4.021363778,4.021243893,75056627,2.622690,75044970,10.98375719,75044971,2.619833,75044970,11.02234932
17PR295/2,75547741,2.637880,75555479,2.654668,75300225,11.16546550,75300225,11.17605690,75427744,4.021440127,4.021241535,75304862,2.622772,75300225,11.17643569,75300233,2.619918,75300225,11.21501220
17PR148,75693764,2.637004,75810697,2.654666,75555480,11.28830775,75555480,11.29716490,75682999,4.021436850,4.021236337,75567137,2.622854,75555480,11.29754233,75555503,2.620003,75555480,11.33610422
17PR297/2,75996457,2.636998,76065989,2.654663,75810735,10.98631856,75810735,10.98334331,75938255,4.021258818,4.021234304,75823106,2.622935,75810735,10.98372012,75810767,2.620087,75810735,11.02226688
17PR149,76103812,2.635696,76321207,2.654660,76065990,11.06006339,76065990,11.05804845,76193510,4.021187163,4.021225588,76081847,2.623021,76065990,11.05842388,76066021,2.620170,76065990,11.09695649
17PR299/2,76519952,2.637322,76576477,2.654657,76321245,11.49990197,76321245,11.50633581,76448765,4.020939201,4.021227403,76333616,2.623097,76321245,11.50671075,76321253,2.620253,76321245,11.54522869
17PR150,76801957,2.637580,76831739,2.654655,76666590,11.08093734,76666590,11.09537977,76704021,4.020836710,4.021217447,76602677,2.623187,76666590,11.09576837,76576523,2.620336,76666590,11.13416634
17PR301/2,77046511,2.637491,77086979,2.654652,76831755,11.26800392,76831755,11.25118324,76959276,4.020768438,4.021216692,76832311,2.623257,76831755,11.25155633,76831787,2.620418,76831755,11.29004604
17PR151,77118317,2.636486,77342257,2.654649,77224455,11.17081671,77224455,11.16787361,77214532,4.020848115,4.021212188,77100097,2.623342,77224455,11.16862432,77087029,2.620499,77224455,11.20478952
17PR303/2,77547046,2.634729,77597441,2.654646,77342265,11.09057823,77342265,11.09421767,77469787,4.020992623,4.021206680,77353481,2.623413,77342265,11.09458891,77342267,2.620580,77342265,11.13305140
19PR8,77647972,2.636782,77852771,2.654644,77597520,11.63685478,77597520,11.62933871,77725042,4.020920719,4.021204668,77624971,2.623497,77597520,11.62970816,77597549,2.620661,77597520,11.66816225
17PR305/2,77874982,2.638674,78108001,2.654641,77852775,11.15949019,77852775,11.16941005,77980298,4.020798389,4.021198826,77861066,2.623568,77852775,11.16977947,77852777,2.620740,77852775,11.20821557
17PR153,78275107,2.638349,78363281,2.654638,78108030,10.98397040,78108030,10.98324214,78235553,4.020801682,4.021194421,78110951,2.623655,78108030,10.98360983,78108059,2.620820,78108030,11.02203388
17PR307/2,78486157,2.635975,78618521,2.654636,78363285,11.01808234,78363285,11.01924170,78490808,4.020737578,4.021193815,78371576,2.623722,78363285,11.01960931,78363287,2.620899,78363285,11.05801986
17PR154,78822322,2.634340,78873787,2.654633,78738660,11.40260940,78738660,11.42162060,78746064,4.020643315,4.021186492,78643561,2.623808,78738660,11.42197956,78618541,2.620978,78738660,11.46029648
17PR309/2,78966427,2.638268,79129049,2.654630,78873795,11.08482589,78873795,11.09195380,79001319,4.020585107,4.021181209,78898102,2.623890,78873795,11.09231962,78873797,2.621056,78873795,11.13070541
17PR155,79340026,2.638984,79384289,2.654628,79129050,11.35679089,79129050,11.36192922,79256574,4.020411455,4.021182298,79154071,2.623957,79129050,11.36229442,79129111,2.621133,79129050,11.40066787
17PR311/2,79589386,2.634917,79639537,2.654625,79594515,11.26660743,79594515,11.27836529,79511830,4.020115758,4.021174797,79395962,2.624028,79594515,11.27874053,79384307,2.621210,79594515,11.31699765
17PR156,79813457,2.637192,79894807,2.654623,79639560,10.98444142,79639560,10.98317652,79767085,4.020170203,4.021171370,79639997,2.624097,79639560,10.98354001,79639561,2.621287,79639560,11.02188986
17PR313/2,79993982,2.637292,80150047,2.654620,80120040,11.19234001,80120040,11.18654802,80022340,4.020429640,4.021168334,79906472,2.624175,80120040,11.18692586,79894819,2.621363,80120040,11.22515093
