START,n_0,C_min,Npred_0,Cpred_min,n_1,C_max,Npred_1,Cpred_max,n_geom,C_avg,Cpred_avg,Align,CpredAlign,CpredBound
17PR263/2,67291058,2.532522,67387291,2.640660,67327260,11.06969480,67327260,11.03532717,67259571,4.009614830,4.000018198,2.297775,2.297775,1.338187
17PR132,67525193,2.513006,67642571,2.640660,67492425,11.02403235,67492425,10.98818633,67514826,4.002707581,4.000019478,2.298005,2.298005,1.339011
17PR265/2,67707368,2.497161,67897807,2.640660,67642575,11.16405469,67642575,11.13962015,67770082,3.998831705,4.000018199,2.298244,2.298244,1.339608
19PR7,68118623,2.489865,68153077,2.640660,67897830,11.48906424,67897830,11.56806707,68025337,3.999896315,4.000020662,2.298478,2.298478,1.340447
17PR267/2,68277257,2.504852,68408339,2.640660,68153085,11.01085625,68153085,11.05097594,68280593,3.998252523,4.000019082,2.298703,2.298703,1.341326
17PR134,68504393,2.519971,68663593,2.640660,68643960,11.12356929,68643960,11.10901676,68535848,3.999759027,4.000017904,2.298936,2.298936,1.342144
17PR269/2,68745296,2.515756,68918771,2.640660,68753685,10.94529267,68663595,10.96631573,68791104,3.999508593,4.000019036,2.299152,2.299152,1.342717
17PR135,69051863,2.510050,69174101,2.640660,69017025,11.00844898,68918850,10.92539663,69046359,3.993973349,4.000020176,2.299381,2.299381,1.343539
17PR271/2,69332183,2.528104,69429337,2.640660,69414345,11.00049430,69390090,10.96971871,69301614,3.998093298,4.000018174,2.299593,2.299593,1.344301
17PR136,69554384,2.492717,69684611,2.640660,69609540,10.94547486,69609540,11.02887743,69556870,4.001222857,4.000019006,2.299817,2.299817,1.345105
17PR273/2,69829418,2.511493,69939847,2.640660,69684615,10.95775352,69684615,10.92539660,69812125,3.998110024,4.000019417,2.300025,2.300025,1.345851
17PR137,69966158,2.522050,70195093,2.640660,70105035,11.12811638,70105035,11.12771874,70067381,3.999568325,4.000019159,2.300237,2.300237,1.346613
17PR275/2,70424516,2.525844,70450379,2.640660,70195125,10.96364430,70195125,10.92539658,70322636,4.004567302,4.000017445,2.300447,2.300447,1.347423
17PR138,70677791,2.521935,70705627,2.640660,70450380,11.42547700,70450380,11.44565355,70577892,4.002776599,4.000020899,2.300649,2.300649,1.348161
17PR277/2,70744162,2.518057,70960871,2.640660,70750680,11.23753431,70750680,11.21903044,70833147,3.995089503,4.000018196,2.300856,2.300856,1.348657
17PR139,71094883,2.532901,71216129,2.640660,70960890,11.03815625,70960890,11.00514396,71088402,4.003446219,4.000020827,2.301060,2.301060,1.349396
17PR279/2,71233268,2.512663,71471363,2.640660,71216145,11.39018976,71216145,11.30213435,71343658,4.007966837,4.000018059,2.301255,2.301255,1.350102
17PR140,71708044,2.527060,71726651,2.640660,71606535,10.94373847,71471400,10.92539652,71598913,4.001386944,4.000019493,2.301449,2.301449,1.350794
17PR281/2,71810524,2.511604,71981879,2.640660,71726655,10.93678682,71726655,10.96455564,71854169,4.006673309,4.000018179,2.301645,2.301645,1.351235
17PR141,72002842,2.512037,72237163,2.640660,72177105,11.36611285,72177105,11.36149425,72109424,4.006886437,4.000019114,2.301843,2.301843,1.351947
17PR283/2,72310474,2.514123,72492419,2.640660,72237165,10.98811421,72237165,10.96427691,72364679,4.005353212,4.000017893,2.302031,2.302031,1.352647
17PR142,72599539,2.508106,72747673,2.640660,72492420,11.13009775,72492420,11.08373556,72619935,4.004388547,4.000018623,2.302216,2.302216,1.353340
19PR15/2,72889561,2.527430,73002877,2.640660,72747675,11.58372989,72747675,11.56806685,72875190,4.003113993,4.000020248,2.302400,2.302400,1.354025
17PR143,73122319,2.528882,73258169,2.640660,73002930,10.90967222,73213140,10.94069813,73130446,4.000383181,4.000017542,2.302582,2.302582,1.354680
17PR287/2,73481732,2.514446,73513421,2.640660,73258185,11.21507083,73258185,11.20553482,73385701,3.993015808,4.000020581,2.302762,2.302762,1.355320
17PR144,73743794,2.517321,73768691,2.640660,73603530,11.05127090,73603530,11.10957636,73640956,3.991257249,4.000018810,2.302940,2.302940,1.355952
17PR289/2,73988492,2.517864,74023903,2.640660,73888815,11.16855510,73888815,11.15492156,73896212,3.993303682,4.000018095,2.303116,2.303116,1.356317
17PR145,74154749,2.519645,74279201,2.640660,74023950,11.33038352,74023950,11.33004073,74151467,3.994391228,4.000018580,2.303291,2.303291,1.356936
17PR291/2,74495501,2.507693,74534459,2.640660,74459385,11.27594196,74459385,11.24673159,74406723,3.999214643,4.000019555,2.303463,2.303463,1.357566
17PR146,74631248,2.513780,74789713,2.640660,74534460,11.14338868,74534460,11.07927522,74661978,4.001788609,4.000018849,2.303634,2.303634,1.358201
17PR293/2,74916812,2.515926,75044969,2.640660,74939865,11.05435643,74939865,11.10031036,74917233,4.002916109,4.000018971,2.303803,2.303803,1.358572
17PR147,75122981,2.506981,75300223,2.640660,75044970,10.89475890,75044970,10.92539638,75172489,4.000152452,4.000017784,2.303970,2.303970,1.359151
17PR295/2,75418661,2.488184,75555479,2.640660,75300225,11.13029017,75300225,11.11706999,75427744,4.000948787,4.000019630,2.304131,2.304131,1.359763
17PR148,75717767,2.522280,75810697,2.640660,75555480,11.29864232,75555480,11.23755054,75682999,3.998502016,4.000018634,2.304287,2.304287,1.360313
17PR297/2,75955757,2.519687,76065989,2.640660,75810735,10.95019697,75810735,10.92539635,75938255,4.002571704,4.000020771,2.304449,2.304449,1.360883
17PR149,76101607,2.527022,76321207,2.640660,76065990,11.05713761,76065990,10.99971876,76193510,4.001270998,4.000016244,2.304609,2.304609,1.361445
17PR299/2,76386602,2.520840,76576477,2.640660,76321245,11.48281292,76321245,11.44565329,76448765,3.996761800,4.000022177,2.304767,2.304767,1.362001
17PR150,76823342,2.531154,76831739,2.640660,76666590,10.99654022,76666590,11.03687995,76704021,3.993381594,4.000016387,2.304913,2.304913,1.362540
17PR301/2,77009417,2.526258,77086979,2.640660,76831755,11.19025334,76831755,11.19186939,76959276,3.994059767,4.000019734,2.305067,2.305067,1.362933
17PR151,77133593,2.518808,77342257,2.640660,77224455,10.98268235,77224455,11.10901640,77214532,3.984622081,4.000019335,2.305220,2.305220,1.363386
17PR303/2,77506288,2.512932,77597441,2.640660,77342265,10.94596057,77342265,11.03575382,77469787,3.987264450,4.000017923,2.305361,2.305361,1.363941
19PR8,77776487,2.512768,77852771,2.640660,77597520,11.65921226,77597520,11.56806665,77725042,3.989233770,4.000019975,2.305511,2.305511,1.364461
17PR305/2,78017606,2.529152,78108001,2.640660,77852775,11.19472852,77852775,11.11057247,77980298,3.994610815,4.000018201,2.305654,2.305654,1.364968
17PR153,78202693,2.528690,78363281,2.640660,78108030,10.87368282,78108030,10.92539626,78235553,3.991849456,4.000017841,2.305795,2.305795,1.365205
17PR307/2,78556931,2.527694,78618521,2.640660,78363285,10.92526037,78363285,10.96121722,78490808,3.991090466,4.000021245,2.305939,2.305939,1.365708
17PR154,78776323,2.511222,78873787,2.640660,78738660,11.28677377,78738660,11.36149398,78746064,3.990502795,4.000017957,2.306072,2.306072,1.366174
17PR309/2,78926908,2.521438,79129049,2.640660,78873795,11.03292990,78873795,11.03356847,79001319,3.991843693,4.000016680,2.306213,2.306213,1.366684
17PR155,79356793,2.530090,79384289,2.640660,79129050,11.32761886,79129050,11.30213402,79256574,3.992377499,4.000021727,2.306343,2.306343,1.367174
17PR311/2,79493923,2.521409,79639537,2.640660,79594515,11.08341875,79594515,11.21903007,79511830,3.993677213,4.000018216,2.306480,2.306480,1.367648
17PR156,79681768,2.520371,79894807,2.640660,79639560,10.98474176,79639560,10.92539620,79767085,4.004500727,4.000018745,2.306608,2.306608,1.368142
17PR313/2,79896202,2.538219,80150047,2.640660,80120040,11.15785266,80120040,11.12771833,80022340,4.007785916,4.000019648,2.306734,2.306734,1.368579
17PR157,80279896,2.525834,80405279,2.640660,80150070,11.10335346,80150070,10.99588261,80277596,4.009375492,4.000018019,2.306867,2.306867,1.368848
17PR315/2,80581009,2.539541,80660579,2.640660,80450370,11.17452291,80450370,11.08606376,80532851,4.008338965,4.000018557,2.306989,2.306989,1.369211
17PR158,80845231,2.549999,80915819,2.640660,80660580,11.07496461,80660580,11.06728442,80788106,4.010065007,4.000019810,2.307111,2.307111,1.369632
17PR317/2,81076069,2.532540,81171061,2.640660,81020940,11.05886905,81020940,11.00223717,81043362,4.006396948,4.000017858,2.307238,2.307238,1.370072
17PR159,81360887,2.534042,81426337,2.640660,81171090,11.08982286,81171090,11.13961960,81298617,4.008640881,4.000019283,2.307356,2.307356,1.370506
17PR319/2,81452782,2.532018,81681563,2.640660,81426345,11.40780483,81426345,11.33004043,81553872,4.012528907,4.000019077,2.307473,2.307473,1.370717
17PR160,81853052,2.546950,81936851,2.640660,81876795,11.12614766,81876795,11.12314084,81809127,4.010364442,4.000018434,2.307596,2.307596,1.371109
17PR321/2,82155167,2.527743,82192109,2.640660,81936855,11.01981481,81936855,11.02944751,82064383,4.005140544,4.000018381,2.307710,2.307710,1.371526
17PR161,82366507,2.521452,82447357,2.640660,82192110,11.46934721,82192110,11.44565306,82319638,3.997626765,4.000018398,2.307822,2.307822,1.371937
19PR17/2,82477687,2.513786,82702597,2.640660,82447365,11.51200142,82447365,11.56806645,82574893,3.997100478,4.000020216,2.307933,2.307933,1.372316
17PR162,82821562,2.524014,82957873,2.640660,82732650,11.27096521,82732650,11.24673126,82830149,3.997020610,4.000018424,2.308043,2.308043,1.372689
17PR325/2,83134628,2.525277,83213071,2.640660,83017935,10.92374945,83017935,10.95922083,83085404,3.995897100,4.000019203,2.308151,2.308151,1.373056
17PR163,83357557,2.529991,83468347,2.640660,83303220,10.98499356,83303220,10.99780963,83340659,3.993071473,4.000018753,2.308265,2.308265,1.373445
17PR327/2,83637971,2.527020,83723639,2.640660,83468385,11.04012426,83468385,11.02750256,83595915,3.994077649,4.000018836,2.308370,2.308370,1.373797
17PR164,83780311,2.526756,83978893,2.640660,83723640,11.06307002,83723640,11.20553441,83851170,3.991271833,4.000018651,2.308474,2.308474,1.373947
17PR329/2,84102724,2.517623,84234149,2.640660,83978895,11.17824533,83978895,11.16818262,84106425,3.990620345,4.000018930,2.308577,2.308577,1.374305
17PR165,84425378,2.506024,84489347,2.640660,84444360,11.04459416,84444360,11.15492115,84361680,3.989641804,4.000017888,2.308678,2.308678,1.374673
17PR331/2,84719588,2.538552,84744659,2.640660,84489405,10.89147998,84489405,10.95860391,84616936,3.995003165,4.000019008,2.308777,2.308777,1.375036
17PR166,84819146,2.530868,84999913,2.640660,84744660,11.13608017,84744660,11.06027745,84872191,3.995608764,4.000018460,2.308876,2.308876,1.375359
17PR333/2,85027322,2.524348,85255169,2.640660,84999915,11.28149891,84999915,11.23755018,85127446,3.995727701,4.000019827,2.308973,2.308973,1.375452
17PR167,85504964,2.516779,85510423,2.640660,85300215,11.35071672,85300215,11.36149373,85382702,3.991869565,4.000017830,2.309068,2.309068,1.375771
17PR335/2,85643216,2.515155,85765679,2.640660,85645560,11.17532041,85645560,11.10030996,85637957,3.996903930,4.000019377,2.309163,2.309163,1.376087
17PR168,85809974,2.529719,86020871,2.640660,85870785,11.15418229,85870785,11.10957589,85893212,3.995923136,4.000018279,2.309252,2.309252,1.376392
17PR337/2,86180399,2.530447,86276167,2.640660,86020935,11.05538555,86020935,10.95800909,86148467,3.995173351,4.000018834,2.309341,2.309341,1.376723
17PR169,86371073,2.520026,86531429,2.640660,86276190,10.93015127,86441355,10.95460824,86403723,3.997448449,4.000018250,2.309431,2.309431,1.377050
17PR339/2,86592563,2.534037,86786681,2.640660,86551080,10.95653369,86531445,11.02382294,86658978,4.000745781,4.000019425,2.309520,2.309520,1.377370
17PR170,86939618,2.533390,87041951,2.640660,86786700,11.01430163,87011925,11.02887675,86914233,4.001318309,4.000017972,2.309608,2.309608,1.377663
17PR341/2,87278977,2.538834,87297169,2.640660,87041955,11.40330939,87041955,11.30213373,87169489,3.999967890,4.000018596,2.309694,2.309694,1.377836
19PR9,87368234,2.540444,87552457,2.640660,87297210,11.58244602,87297210,11.56806627,87424744,3.997972070,4.000019954,2.309774,2.309774,1.377977
17PR343/2,87721454,2.539141,87807719,2.640660,87552465,10.90499459,87552465,10.92539592,87679999,4.002424235,4.000017886,2.309857,2.309857,1.378251
17PR172,87901228,2.529643,88062899,2.640660,87807720,11.13669316,87807720,11.19186898,87935254,4.001788030,4.000019429,2.309940,2.309940,1.378521
17PR345/2,88199812,2.538528,88318211,2.640660,88062975,11.53988368,88062975,11.44565285,88190510,3.997720984,4.000019275,2.310021,2.310021,1.378794
17PR173,88562879,2.511836,88573477,2.640660,88438350,11.20839852,88438350,11.21902975,88445765,3.991438052,4.000018897,2.310095,2.310095,1.379043
17PR347/2,88657484,2.531205,88828721,2.640660,88573485,10.85248703,88573485,10.95706370,88701020,3.992630382,4.000016746,2.310174,2.310174,1.379102
17PR174,88936391,2.521240,89083993,2.640660,88828740,11.32910656,88828740,11.33004017,88956275,3.999204185,4.000020932,2.310252,2.310252,1.379359
17PR349/2,89321039,2.532220,89339221,2.640660,89099010,11.09294126,89099010,10.99201413,89211531,4.001033184,4.000018947,2.310322,2.310322,1.379631
17PR175,89462047,2.527706,89594503,2.640660,89444355,10.97370893,89444355,11.03687949,89466786,3.998076762,4.000018511,2.310398,2.310398,1.379873
17PR351/2,89715751,2.537605,89849731,2.640660,89594505,11.00522720,89594505,10.92539585,89722041,3.993905968,4.000018096,2.310471,2.310471,1.380109
17PR176,90035567,2.531482,90105013,2.640660,89849760,10.89519447,89849760,10.92539584,89977296,4.000695663,4.000018016,2.310539,2.310539,1.380324
17PR353/2,90358544,2.534353,90360241,2.640660,90135045,11.09554509,90135045,11.12771798,90232552,4.000280911,4.000018510,2.310610,2.310610,1.380551
17PR177,90585239,2.530600,90615509,2.640660,90360270,11.09372523,90360270,11.11706944,90487807,3.996577052,4.000019978,2.310675,2.310675,1.380756
17PR355/2,90681581,2.531048,90870761,2.640660,90720630,11.02651673,90615525,11.08373489,90743062,3.995319825,4.000018624,2.310744,2.310744,1.380926
17PR178,91021811,2.526397,91126003,2.640660,91005915,11.18088993,91005915,11.24673097,90998318,3.997422821,4.000019985,2.310807,2.310807,1.380977
17PR357/2,91135439,2.537743,91381271,2.640660,91291200,10.89726033,91126035,10.92539580,91253573,4.004575016,4.000017621,2.310874,2.310874,1.381194
17PR179,91594831,2.514189,91636541,2.640660,91381290,11.06701383,91381290,10.98712119,91508828,4.004374392,4.000018878,2.310934,2.310934,1.381424
17PR359/2,91751197,2.522565,91891799,2.640660,91861770,11.37473507,91861770,11.36149351,91764083,3.996353791,4.000018202,2.310998,2.310998,1.381631
17PR180,91950007,2.536896,92147051,2.640660,91891800,10.97428447,91891800,10.92539578,92019338,3.996928041,4.000017535,2.311057,2.311057,1.381819
19PR19/2,92158831,2.532708,92402281,2.640660,92147055,11.55685609,92147055,11.56806611,92274594,3.994761355,4.000019092,2.311116,2.311116,1.381827
17PR181,92649254,2.539822,92657519,2.640660,92520120,10.98001412,92402310,10.98643149,92529849,3.995960461,4.000019452,2.311175,2.311175,1.381946
17PR363/2,92872289,2.528819,92912789,2.640660,92717625,10.91642857,92657565,10.92539575,92785104,3.994515479,4.000019465,2.311230,2.311230,1.382113
17PR182,93047687,2.524571,93168073,2.640660,92912820,10.87187769,92912820,10.92539574,93040359,3.994524456,4.000018115,2.311288,2.311288,1.382295
17PR365/2,93242726,2.526338,93423329,2.640660,93168075,11.06182915,93168075,11.07927455,93295615,3.995696605,4.000018969,2.311341,2.311341,1.382478
17PR183,93484042,2.544970,93678581,2.640660,93573480,11.15874855,93573480,11.12314044,93550870,4.001814726,4.000017664,2.311393,2.311393,1.382657
17PR367/2,93766604,2.537675,93933809,2.640660,93858765,11.04533628,93858765,11.08606330,93806125,4.002550046,4.000018625,2.311448,2.311448,1.382831
17PR184,94157816,2.531945,94189091,2.640660,93933840,11.46732263,93933840,11.44565265,94061380,4.005458580,4.000019279,2.311498,2.311498,1.383002
17PR369/2,94391746,2.541899,94444331,2.640660,94189095,11.27470136,94189095,11.20553405,94316636,4.000833294,4.000019167,2.311547,2.311547,1.383166
17PR185,94547162,2.548677,94699573,2.640660,94444350,11.27405476,94444350,11.23754986,94571891,4.007123354,4.000018513,2.311594,2.311594,1.383145
17PR371/2,94831756,2.549601,94954859,2.640660,94699605,11.15258877,94699605,11.13961913,94827146,4.004358777,4.000019573,2.311645,2.311645,1.383217
17PR186,95123129,2.538100,95210113,2.640660,94954860,11.30371486,94954860,11.30213346,95082401,4.004446791,4.000017635,2.311690,2.311690,1.383348
17PR373/2,95259184,2.548929,95465369,2.640660,95210115,10.98765906,95210115,10.95484418,95337657,4.008253301,4.000020527,2.311735,2.311735,1.383475
17PR187,95489092,2.549795,95720551,2.640660,95465370,11.04069495,95570475,11.01190897,95592912,4.005726618,4.000017911,2.311778,2.311778,1.383608
17PR375/2,95728936,2.544102,95975861,2.640660,95720625,10.90607304,95720625,10.92539566,95848167,4.003104444,4.000018218,2.311821,2.311821,1.383750
17PR188,96173171,2.534526,96231133,2.640660,95975880,11.14377363,95975880,11.16818222,96103422,4.008926383,4.000017833,2.311862,2.311862,1.383699
17PR377/2,96296206,2.549157,96486371,2.640660,96231135,11.37317326,96231135,11.33003992,96358677,4.007524118,4.000019351,2.311906,2.311906,1.383792
17PR189,96710351,2.527792,96741613,2.640660,96666570,10.95773795,96711615,10.94276509,96613933,4.001559122,4.000018035,2.311946,2.311946,1.383922
17PR379/2,96792944,2.529895,96996877,2.640660,96741645,10.91347687,96741645,10.95437545,96869188,4.001788873,4.000017600,2.311984,2.311984,1.384041
19PR10,97247867,2.542053,97252153,2.640660,96996900,11.52876325,96996900,11.56806595,97124443,4.001970077,4.000019151,2.312022,2.312022,1.384141
17PR381/2,97383809,2.543336,97507391,2.640660,97282185,11.22931884,97282185,11.21902947,97379698,3.997809945,4.000019152,2.312058,2.312058,1.384236
17PR191,97650149,2.545582,97762663,2.640660,97507410,10.97565208,97507410,10.98320193,97634954,3.996311331,4.000019917,2.312094,2.312094,1.384328
17PR383/2,97893052,2.538182,98017901,2.640660,97762665,10.95897303,97762665,10.95407117,97890209,3.994965423,4.000016795,2.312128,2.312128,1.384416
17PR192,98227361,2.519447,98273143,2.640660,98138040,11.19809061,98138040,11.10957549,98145464,3.997127407,4.000018780,2.312162,2.312162,1.384511
17PR385/2,98312542,2.524998,98528401,2.640660,98423325,11.32774231,98423325,11.36149330,98400719,3.995420966,4.000019214,2.312194,2.312194,1.384454
17PR193,98749841,2.538747,98783677,2.640660,98528430,10.94904142,98528430,10.98259660,98655974,3.997608063,4.000018677,2.312226,2.312226,1.384483
17PR387/2,98976467,2.530058,99038939,2.640660,98783685,11.13677654,98783685,11.19186863,98911230,3.998693217,4.000018342,2.312256,2.312256,1.384572
17PR194,99224128,2.530114,99294187,2.640660,99279180,11.18688731,99279180,11.24673071,99166485,3.989691528,4.000018409,2.312286,2.312286,1.384664
17PR389/2,99358444,2.530997,99549449,2.640660,99294195,10.91963749,99294195,10.95362655,99421740,3.988369587,4.000018608,2.312315,2.312315,1.384742
17PR195,99656894,2.539924,99804697,2.640660,99549450,10.88769402,99549450,10.92539554,99676995,3.994269917,4.000017889,2.312342,2.312342,1.384803
17PR391/2,99823459,2.524400,100059937,2.640660,99804705,11.37366583,99804705,11.44565246,99932251,3.995058568,4.000019756,2.312367,2.312367,1.384672
17PR196,100184269,2.521063,100315157,2.640660,100150050,11.09406225,100150050,11.12771766,100187506,3.991047622,4.000019716,2.312393,2.312393,1.384684
17PR393/2,100518643,2.530015,100570441,2.640660,100315215,11.14534161,100315215,11.01008851,100442761,3.998510064,4.000018189,2.312417,2.312417,1.384735
17PR197,100685779,2.543538,100825667,2.640660,100570470,10.93473775,100570470,10.98142318,100698016,4.003164937,4.000019433,2.312441,2.312441,1.384792
17PR395/2,100901887,2.535235,101080961,2.640660,100825725,11.13426136,100825725,11.06728376,100953271,4.009352793,4.000018062,2.312464,2.312464,1.384858
17PR198,101249794,2.535627,101336233,2.640660,101276175,11.05702951,101276175,11.00223651,101208527,4.006536942,4.000018046,2.312486,2.312486,1.384915
17PR397/2,101530804,2.537084,101591467,2.640660,101561460,11.07517584,101561460,10.96971757,101463782,4.006500469,4.000018387,2.312506,2.312506,1.384973
17PR199,101709046,2.545954,101846741,2.640660,101591490,10.91807787,101591490,10.98085434,101719037,4.003171791,4.000016805,2.312526,2.312526,1.385027
19PR21/2,102090064,2.541318,102101971,2.640660,101846745,11.56326659,101846745,11.56806580,101974292,4.004087390,4.000020944,2.312545,2.312545,1.385066
17PR200,102136682,2.541137,102357239,2.640660,102222120,11.04455762,102222120,11.03687909,102229547,4.004841847,4.000018473,2.312563,2.312563,1.385090
17PR401/2,102449329,2.549949,102612481,2.640660,102417315,10.95945993,102357255,10.95277740,102484803,4.010905959,4.000018858,2.312579,2.312579,1.384891
17PR201,102794234,2.552915,102867757,2.640660,102612510,11.07245273,102612510,11.09347846,102740058,4.011710546,4.000016531,2.312596,2.312596,1.384902
17PR403/2,102894377,2.545618,103112393,2.640660,102867765,11.43293565,102867765,11.30213322,102995313,4.009802175,4.000019710,2.312611,2.312611,1.384916
17PR202,103239553,2.554491,103378271,2.640660,103123020,11.02610129,103123020,11.03575297,103250568,4.008593126,4.000018335,2.312625,2.312625,1.384932
17PR405/2,103572662,2.537484,103633477,2.640660,103378275,10.97062384,103378275,10.92539543,103505823,4.009625272,4.000019587,2.312638,2.312638,1.384962
17PR203,103729624,2.549193,103888783,2.640660,103633530,11.32350341,103633530,11.33003970,103761079,4.006418627,4.000016872,2.312651,2.312651,1.384987
17PR407/2,104131451,2.542097,104144009,2.640660,103888785,11.25083042,103888785,11.23754957,104016334,4.000588420,4.000019141,2.312662,2.312662,1.384796
17PR204,104356061,2.541398,104399293,2.640660,104144040,10.94977451,104144040,10.92539541,104271589,3.999905516,4.000019052,2.312673,2.312673,1.384804
17PR409/2,104551487,2.549268,104654549,2.640660,104414310,11.02479967,104414310,11.02887622,104526844,3.999078772,4.000017477,2.312683,2.312683,1.384804
17PR205,104808512,2.540359,104909803,2.640660,104654550,11.23578588,104654550,11.20553374,104782099,3.999946772,4.000019527,2.312692,2.312692,1.384790
17PR411/2,104922137,2.552471,105165059,2.640660,104984880,11.39099666,104984880,11.36149310,105037354,4.000162357,4.000019811,2.312700,2.312700,1.384775
17PR206,105179356,2.548980,105420311,2.640660,105270165,11.08672975,105270165,11.12314009,105292610,3.999864888,4.000017096,2.312707,2.312707,1.384755
17PR413/2,105497608,2.549989,105675569,2.640660,105555450,11.24253577,105555450,11.15492048,105547865,4.002692794,4.000019465,2.312713,2.312713,1.384732
17PR207,105824207,2.542970,105930787,2.640660,105675570,11.42547017,105675570,11.44565229,105803120,4.000226242,4.000018704,2.312718,2.312718,1.384726
17PR415/2,106060949,2.544914,106186037,2.640660,106126020,11.19026065,106126020,11.21902921,106058375,3.998887148,4.000018184,2.312723,2.312723,1.384718
17PR208,106426577,2.547798,106441273,2.640660,106411305,10.91983002,106186080,10.92539535,106313630,3.998185792,4.000018629,2.312727,2.312727,1.384705
17PR417/2,106670756,2.547927,106685963,2.640660,106441335,11.04156193,106441335,11.00514276,106568886,3.999880190,4.000017520,2.312730,2.312730,1.384468
19PR11,106832227,2.542445,106951841,2.640660,106696590,11.60995305,106696590,11.56806565,106824141,4.005597279,4.000020065,2.312732,2.312732,1.384451
17PR419/2,107176276,2.542514,107207099,2.640660,107056950,11.10998609,107056950,11.10030930,107079396,4.006683698,4.000017918,2.312733,2.312733,1.384414
17PR210,107208226,2.543472,107462339,2.640660,107267160,11.12687553,107267160,11.08606290,107334651,4.006934089,4.000018598,2.312733,2.312733,1.384366
17PR421/2,107506801,2.551015,107717609,2.640660,107552445,11.32523458,107552445,11.24673047,107589906,4.007302639,4.000017537,2.312732,2.312732,1.384319
17PR211,107829586,2.523492,107972863,2.640660,107717610,10.95895662,107717610,10.97766993,107845161,4.010966998,4.000020282,2.312730,2.312730,1.384269
17PR423/2,108163529,2.546915,108228083,2.640660,107972865,11.19422132,107972865,11.16818187,108100417,4.011727747,4.000017627,2.312727,2.312727,1.384211
17PR212,108301717,2.555748,108483373,2.640660,108228120,11.20791193,108228120,11.13961874,108355672,4.014520916,4.000018670,2.312724,2.312724,1.383947
17PR425/2,108537721,2.547158,108738611,2.640660,108483375,10.96789245,108693585,10.93182199,108610927,4.011607751,4.000018303,2.312720,2.312720,1.383909
17PR213,108792647,2.555128,108993883,2.640660,108738630,11.09889422,108738630,11.08373435,108866182,4.007959199,4.000018088,2.312715,2.312715,1.383864
17PR427/2,109162384,2.544998,109249139,2.640660,108993885,11.12518392,108993885,11.11057147,109121437,4.004811474,4.000018391,2.312709,2.312709,1.383818
17PR214,109291502,2.555959,109504363,2.640660,109249140,11.04901554,109249140,11.02944666,109376693,4.005509603,4.000019916,2.312702,2.312702,1.383770
17PR429/2,109644508,2.549818,109759627,2.640660,109504395,10.93430928,109504395,10.92539527,109631948,4.004040735,4.000017282,2.312694,2.312694,1.383710
17PR215,109780487,2.541405,110014873,2.640660,109759650,11.25778701,109759650,11.19186831,109887203,4.001586556,4.000020070,2.312686,2.312686,1.383635
17PR431/2,110105978,2.549053,110270117,2.640660,110165055,11.14313913,110165055,11.12771738,110142458,3.997316564,4.000017678,2.312677,2.312677,1.383558
17PR216,110277434,2.535169,110525407,2.640660,110405295,11.08094742,110405295,11.10957515,110397713,3.997323944,4.000019687,2.312668,2.312668,1.383479
17PR433/2,110705246,2.540311,110780641,2.640660,110690580,10.97572477,110690580,10.95921999,110652968,3.998636227,4.000016360,2.312657,2.312657,1.383389
17PR217,110820016,2.530435,111035923,2.640660,110780670,11.30909698,110780670,11.30213300,110908224,3.997184433,4.000019533,2.312645,2.312645,1.383084
17PR435/2,111206864,2.542334,111291161,2.640660,111035925,11.37768313,111035925,11.33003949,111163479,3.997901941,4.000017671,2.312634,2.312634,1.383015
17PR218,111481168,2.528080,111546433,2.640660,111291180,10.99709905,111291180,11.02750172,111418734,3.998118434,4.000017392,2.312621,2.312621,1.382943
